#      Train        Test 
     2.61883      2.50712 
     2.79389      2.27139 
     2.72083      2.53381 
     2.57617      2.03497 
     2.62463      2.22221 
     2.71002      2.20191 
     2.73804      2.36644 
     2.46256      2.38887 
     2.56622      2.26177 
     2.50878      2.44019 
     2.66471      2.09675 
     2.76665      2.47793 
      2.4509      2.23812 
     2.66882      2.50313 
     2.43188      2.48264 
     2.66245      2.21474 
     2.53949      2.06478 
     2.48855      2.46478 
     2.63875      2.24564 
     2.60206      1.79545 
      2.7808      2.44982 
     2.62322      1.78752 
     2.56887      1.93522 
     2.52245      2.09613 
     2.50398      2.24427 
     2.63945      2.48803 
     2.66842      2.49106 
     2.70397      2.16882 
     2.53776      2.04658 
      2.5899      2.33228 
     2.69722      1.96575 
     2.79769      2.46185 
     2.56394      2.29124 
     2.52466      2.27931 
     2.64192      2.03226 
     2.52844      2.79741 
     2.71605      2.67928 
     2.59776      2.31851 
     2.60893      2.05672 
     2.67189      2.14878 
     2.59166      2.56352 
     2.64854      2.10366 
     2.49256      2.11225 
     2.75851      2.35248 
     2.64195      2.18506 
     2.62002      2.06775 
     2.56741      2.62256 
     2.72933      2.30271 
     2.56476      2.78662 
      2.6634      2.32053 
     2.78534      2.31499 
     2.68103      2.04191 
      2.4329      3.53099 
     2.61193      2.11666 
     2.65162      2.27167 
     2.72526      1.95253 
     2.56677       2.3188 
     2.58248      2.28787 
     2.70286      2.61704 
     2.50308      2.21098 
     2.58361      2.25911 
      2.5851      2.03729 
     2.60886      1.93351 
     2.57928      2.37257 
     2.67966      2.56146 
     2.61708      2.51583 
     2.55915      2.12724 
     2.66148      2.10678 
     2.62301      2.11463 
     2.43363      2.54867 
     2.64625      3.04568 
     2.63963      2.18447 
     2.63261      2.30108 
     2.57685      2.14199 
     2.73351      2.14027 
     2.70725      2.11224 
     2.70647      2.18546 
     2.70406      2.29812 
     2.61604      2.25026 
     2.41879      2.00102 
     2.53461      2.18701 
      2.6445      2.29046 
     2.67165       2.4762 
     2.56313      2.05775 
     2.61821      2.10316 
     2.44929      2.34778 
     2.62475      2.18164 
     2.70713      2.09748 
     2.66397       2.0255 
      2.6856      2.28979 
     2.73468      2.41084 
     2.70389      2.14915 
     2.62537      2.14084 
     2.58205      2.11113 
     2.57201      2.17817 
     2.79489      2.14924 
     2.66747      2.67349 
     2.57515      2.45583 
      2.4041      2.32372 
      2.4972      2.14289 
     2.61791      2.19745 
     2.58636      2.11704 
     2.37244      2.34738 
     2.51801      2.39502 
     2.69912      2.41105 
     2.75079      2.06114 
     2.39634      2.39264 
     2.63262      2.11579 
     2.84605      2.20584 
     2.72825      2.25297 
     2.55685      2.15991 
     2.72324      2.16394 
     2.52957      2.72804 
     2.84667      2.20079 
     2.63972      2.52637 
     2.53153       2.4215 
     2.68683        2.064 
     2.73328      2.28674 
     2.73507      2.00422 
     2.55975      2.24342 
      2.7051      2.16762 
     2.64276       2.1877 
     2.62962      1.93334 
     2.71662      2.42898 
     2.69632      2.13824 
     2.57657      2.39739 
     2.69668      1.95679 
     2.52811      2.17162 
     2.68665      2.28517 
     2.56809      2.23179 
     2.69711      2.11168 
     2.64124      2.42001 
     2.74373      2.25179 
      2.5197      2.15446 
     2.47447      2.79673 
     2.69737      2.10704 
     2.58219      2.66987 
     2.60091      2.62373 
      2.6563      2.28986 
     2.65869      2.03575 
     2.52182      2.13554 
     2.70237      2.19782 
     2.59366      2.43898 
     2.67168      2.18363 
     2.51538      2.05554 
     2.50597      2.46534 
     2.56567      2.40522 
     2.51067      2.33526 
     2.71435       1.9897 
     2.65977      2.07137 
     2.60888      2.07131 
     2.63992      1.92449 
     2.75103      1.97916 
     2.64919      1.93977 
     2.70338      2.02404 
     2.58197      2.13827 
     2.66502      2.09656 
     2.69871      2.24029 
     2.67417      2.17285 
     2.58291      2.37897 
     2.66195      2.37554 
      2.5091       2.3677 
     2.64952      2.16842 
     2.40084      2.11713 
     2.61699      2.19906 
     2.69863      2.06859 
     2.55336      2.08621 
     2.54876      2.28637 
     2.66958      2.28439 
     2.58154      2.01573 
     2.64053      2.66373 
     2.73971      2.47215 
     2.70897      2.11691 
     2.48685      2.19278 
     2.65714      2.09935 
     2.67862      2.13173 
     2.68506      2.41028 
     2.57189      2.23278 
     2.67117      1.92415 
     2.54683       2.0859 
     2.84487      2.07414 
     2.69014      2.24839 
     2.59551      2.23559 
     2.77984      2.15598 
     2.57993      2.03835 
     2.54771      2.44148 
     2.72647      2.08703 
     2.60496      2.26475 
     2.60457      2.09037 
     2.56359      2.16128 
     2.89025      2.41625 
     2.53755      2.39876 
     2.68476       2.0849 
     2.72677      2.66087 
     2.66245      2.09306 
     2.52924      2.07989 
     2.68835      2.19759 
     2.57375      2.03756 
     2.44452      1.93733 
     2.74296      2.19669 
     2.69481      2.14514 
     2.42398      2.34832 
     2.56887       1.9752 
     2.62401      2.36827 
     2.58122      2.19849 
     2.81447      2.29955 
     2.54695      1.90728 
     2.59672      2.01772 
     2.45631       2.0409 
     2.79316      1.82749 
     2.39599      2.00817 
     2.45079      2.52668 
     2.43279       2.4369 
     2.49919      2.05156 
     2.62674       2.2886 
     2.51822      2.14592 
     2.56585      1.99808 
     2.79871      1.97154 
     2.51565      2.10585 
     2.65067      2.27663 
     2.67509      1.95085 
     2.63818      2.27054 
     2.50737      1.91521 
     2.59437      2.12175 
     2.97493      2.10831 
     2.50247      2.14282 
     2.53698       2.2653 
     2.69525      2.33504 
     2.51646      2.10316 
     2.61686      2.29728 
      2.5517      1.93985 
     2.72876      2.11981 
     2.62341      2.00731 
      2.4582      2.17798 
     2.68158      2.09042 
     2.34435       1.8345 
     2.59512      2.00822 
     2.41746      2.18001 
     2.50335      2.12017 
     2.58421      2.03746 
     2.47201      1.85394 
     2.66232      2.15401 
     2.54766      1.84233 
     2.49212      1.97379 
     2.56334      1.95093 
     2.44869       2.1195 
      2.5938      2.02294 
     2.44729      2.38034 
     2.60128      2.05691 
     2.63846      2.44522 
     2.64978      2.02568 
     2.39247      2.26265 
     2.44747      2.38801 
     2.66862       2.0002 
     2.56504      1.96395 
     2.46813      2.06397 
     2.60559      1.85075 
      2.5478      2.16744 
     2.60164      1.99064 
     2.60807      1.83768 
     2.73574      1.91815 
     2.45157      1.97586 
     2.53289      1.84273 
     2.44482      1.86471 
      2.7528      1.98525 
     2.71128      2.13993 
      2.5503      2.18582 
     2.57042      2.12946 
     2.72947      2.18243 
      2.6935      1.93164 
     2.56957      2.06292 
     2.49893      1.97283 
     2.40756      2.01816 
     2.58416       2.4068 
     2.69128      2.20917 
     2.64515      2.38893 
     2.35142      2.18258 
     2.44698      2.24856 
     2.48882      2.49492 
     2.58965      2.06037 
     2.65478      2.45592 
     2.58899      2.37268 
     2.66423      2.15543 
     2.54099       1.8963 
      2.7673      2.19654 
     2.59235      2.05319 
     2.47783      2.09898 
     2.57989      2.48437 
     2.55004      1.97283 
     2.63493      2.27958 
     2.48397      2.64064 
     2.61238      2.22838 
     2.79665      2.14998 
     2.78736      2.33175 
     2.42569      2.01102 
     2.53768      2.10668 
     2.44274      2.03504 
     2.54648      2.26808 
     2.53543      2.06919 
      2.4721      2.02761 
      2.5524      2.02469 
     2.39123      1.92597 
     2.41415      2.15476 
     2.56185      1.89915 
     2.53619      2.20139 
     2.68403      1.81671 
     2.43825      2.01969 
      2.5287       2.1639 
     2.57268      2.06974 
     2.42449      2.26634 
     2.63023      1.93935 
     2.74164      2.37708 
     2.64343      2.11091 
     2.73288      2.27925 
     2.65578      2.26053 
     2.65466      2.32808 
     2.50804      2.26852 
     2.40008      2.30013 
     2.50178      2.18689 
     2.42594      1.98682 
     2.64624      2.15288 
     2.42058      2.04832 
     2.73326      1.98343 
     2.51964       1.9058 
     2.63137      2.15545 
     2.43388      1.92123 
     2.42357      2.26489 
     2.64502      2.09346 
     2.24781      2.04131 
     2.32978      1.89583 
     2.65801      2.00989 
      2.5061       2.1397 
     2.58796      2.01956 
     2.46332      2.08946 
     2.53001      1.98274 
     2.61842      1.97669 
     2.52406      2.30169 
     2.54731      2.38036 
     2.44517      2.02303 
     2.51367      1.81179 
     2.64534      2.04289 
     2.62693      1.93141 
     2.55964        2.075 
     2.75978      1.77516 
     2.51547      1.96729 
     2.65557      1.90894 
     2.58977      1.82499 
      2.4582      1.90891 
     2.46442      1.97126 
     2.41298      2.42985 
     2.47889       2.1319 
     2.62855      1.96518 
     2.40901      2.00512 
     2.39468      1.87658 
     2.23974      1.93923 
     2.66232      2.03241 
     2.45563      1.83022 
     2.39352      1.85497 
     2.71582      2.05537 
     2.52636      1.89783 
       2.445      2.02716 
      2.4312      2.04765 
     2.31188      2.34947 
     2.43573      1.92067 
     2.54984       2.1791 
     2.61353      2.09122 
     2.60978      2.05761 
     2.52892       2.1165 
     2.65663      2.27124 
     2.64716      2.36431 
     2.49884      1.99043 
      2.5535      2.01654 
     2.42806      1.95611 
     2.58037      2.11409 
     2.63252      2.08753 
     2.43307      1.80584 
     2.77378      1.80455 
      2.6209      2.24822 
     2.40807       2.1275 
     2.61552      2.08368 
     2.59651      1.77495 
     2.40747      1.99373 
     2.42386      1.93152 
      2.5765      2.07434 
      2.3505      2.14165 
